mean,std,min,20%,40%,50%,60%,80%,max,median,acfmean,acfstd,acfmedian,qstatmean,qstatstd,qstatmedian,mda,max_index,sma_sim,sma_adv,sma_sim_abs,sma_adv_abs,energy,iqr,entropy,autoreg_coeff,kurtosis,skewness,trace:id,qr
13.8526386927,19.9363130252,0.00406901041667,2.91259765625,5.05004882812,6.73421223958,8.39233398437,16.7500813802,99.9816894531,6.73421223958,0.00114416475973,0.0994182106912,-0.0233180104879,1460.76635245,587.225649594,1385.1412775,5.65869499088,241,13.8526386927,6039.75047003,13.8526386927,6039.75047003,257149.444243,8.94368489583,5.99130821666,190.287300364,5.282103507190193,2.4023164258886673,MaxxTurn45/1539948292.2670896,952
13.8097244013,20.1889679551,0.00406901041667,2.69449869792,4.55200195312,6.35477701823,8.19742838542,17.5520833333,99.8046875,6.35477701823,0.000819672131148,0.0937765724663,-0.0122654825777,2675.63018097,861.70318592,2561.82215286,5.34348516863,334,13.8097244013,8410.12216036,13.8097244013,8410.12216036,364557.183803,8.35266113281,6.28073480565,154.291020235,5.081230134124221,2.3699150617968976,MaxxTurn45/1539782062.694547,472
13.6915572269,20.478170351,0.00406901041667,2.66153971354,4.19637044271,6.00992838542,7.65502929687,15.8374023438,98.6673990885,6.00992838542,0.00113122171946,0.0983758690156,-0.0145274980664,1458.80276173,511.903307477,1373.33876608,5.1157498425,39,13.6915572269,6037.97673704,13.6915572269,6037.97673704,267792.521036,7.76011149089,5.98620940214,199.045751742,4.804313347506005,2.3411136201942147,MaxxTurn45/1539866781.6732707,754
14.1208761053,20.2637908064,0.00203450520833,2.92358398438,4.56176757813,6.50838216146,8.12133789062,18.0436197917,99.658203125,6.50838216146,0.00116279069767,0.100948161513,-0.0208343596906,1464.65042325,528.517151398,1429.75838257,5.31935427314,7,14.1208761053,6057.85584916,14.1208761053,6057.85584916,261898.133506,8.53627522786,5.97430510627,201.77344913,4.877518310601852,2.3173731641861255,MaxxTurn45/1539865256.587621,736
13.6162912155,20.0033634576,0.01220703125,2.90283203125,4.70540364583,6.46158854167,8.20515950521,15.6632486979,99.9552408854,6.46158854167,0.00112866817156,0.092093494756,-0.0169223384116,1229.97127105,437.846303287,1209.34014725,5.29371519669,244,13.6162912155,6018.40071725,13.6162912155,6018.40071725,258993.171135,8.38928222656,6.00789664162,206.472916373,5.706240225031008,2.4766490593936656,MaxxTurn45/1539935587.837271,868
13.7508977658,19.4427098243,0.0569661458333,2.73844401042,5.23071289062,6.80541992188,8.58561197917,16.5486653646,96.9889322917,6.80541992188,0.00113378684807,0.0924460387658,-0.0140231848384,1229.66445087,436.248763194,1135.45203416,5.69790769604,75,13.7508977658,6050.39501695,13.7508977658,6050.39501695,249715.795248,8.62630208333,6.03637547394,177.361915366,5.334099423225206,2.3788112936138894,MaxxTurn45/1539848388.604168,621
13.670538977,18.7955040706,0.00203450520833,3.16040039062,5.29337565104,6.73217773438,8.64664713542,18.4488932292,94.9727376302,6.73217773438,0.00115207373272,0.0939383004412,-0.0143778996065,1236.89020684,487.203258695,1177.42820906,5.33443608282,6,13.670538977,5919.34337704,13.670538977,5919.34337704,234073.829415,9.12017822266,5.95588310164,183.603789756,5.205071832953701,2.3579975307808945,MaxxTurn45/1539847878.96713,615
13.8000395804,19.7894789579,0.00406901041667,2.89794921875,4.77620442708,6.52872721354,8.01554361979,16.8924967448,97.987874349,6.52872721354,0.00113636363636,0.0933275965873,-0.0154686805987,1255.03211666,433.094137726,1164.72685333,5.38571423572,81,13.8000395804,6058.21737578,13.8000395804,6058.21737578,255716.787254,7.67923990885,6.05211736788,183.916940059,4.752206633364658,2.3191477540140477,MaxxTurn45/1539932555.679447,841
13.8758732722,19.9347381328,0.00203450520833,2.85847981771,4.89624023438,6.67521158854,8.42244466146,16.9002278646,96.9685872396,6.67521158854,0.00128205128205,0.0972896629318,-0.0181292839647,1058.01592252,445.585899862,1078.64124039,5.54708959927,221,13.8758732722,5397.7147029,13.8758732722,5397.7147029,229676.727177,8.76922607422,5.83793412236,206.012592847,5.342564886343467,2.3892454617050287,MaxxTurn45/1539783663.3386142,490
13.7308390831,20.3554346313,0.006103515625,2.75309244792,4.51578776042,6.36901855469,8.09244791667,15.9252929688,99.7823079427,6.36901855469,0.000816993464052,0.0983878996232,-0.0204668348184,3028.70109941,1004.53430174,2859.10002696,5.34650153056,11,13.7308390831,8389.5426798,13.7308390831,8389.5426798,368548.008787,8.24839274089,6.27839849237,158.282049921,5.533718914838396,2.456881222317077,MaxxTurn45/1539779071.1246924,442
13.8806777627,20.0325630159,0.00203450520833,2.97648111979,5.22054036458,6.47888183594,8.43709309896,15.625,98.1119791667,6.47888183594,0.00114678899083,0.0953922155992,-0.0168887942379,1302.9863442,425.349227871,1244.88520588,5.39325514056,80,13.8806777627,6038.09482679,13.8806777627,6038.09482679,258572.579535,8.48439534505,5.97427500076,185.020518865,5.634277894458666,2.4601296399858534,MaxxTurn45/1539848138.8273041,618
13.5020925552,19.9798131781,0.01220703125,2.67496744792,4.28670247396,6.31917317708,8.04565429688,15.4520670573,97.5830078125,6.31917317708,0.00112866817156,0.0904140340799,-0.0194144594298,1169.40988331,394.689246658,1092.32675742,5.32387881604,240,13.5020925552,5967.9249094,13.5020925552,5967.9249094,257205.0581,8.09529622396,6.02236215778,197.774646352,5.221489178546795,2.40595575227717,MaxxTurn45/1539868902.5611076,772
13.4012335186,19.7655522846,0.00203450520833,2.78645833333,4.57153320313,6.38732910156,7.82430013021,14.3404134115,97.5321451823,6.38732910156,0.00116822429907,0.0940611031847,-0.0180984165015,1201.35032951,439.592590374,1115.27278217,5.22132251024,383,13.4012335186,5722.32671244,13.4012335186,5722.32671244,243684.932991,7.50783284505,5.98664253182,213.494849646,5.6619863362005365,2.4589350642321053,MaxxTurn45/1539949816.1102145,967
13.8226125035,20.3400093151,0.0386555989583,2.72583007812,4.4140625,6.21643066406,7.74943033854,16.5588378906,99.8901367188,6.21643066406,0.00113122171946,0.0908635071953,-0.0180504981314,1179.17716495,421.385357024,1134.25668825,5.28466611088,25,13.8226125035,6095.77211406,13.8226125035,6095.77211406,266899.307172,8.92537434896,6.03875964211,232.613379959,5.1703105031451475,2.385261100231453,MaxxTurn45/1539873794.130889,829
13.315435352,19.6872349779,0.067138671875,2.72013346354,4.26025390625,6.31103515625,7.93050130208,14.2130533854,93.310546875,6.31103515625,0.00116009280742,0.0988350202264,-0.0149747099255,1393.48518091,485.165673585,1328.0754207,5.22132251024,77,13.315435352,5725.63720137,13.315435352,5725.63720137,243079.157886,7.88981119792,5.99613435954,180.515473782,5.363957377834932,2.4236397653267434,MaxxTurn45/1539954995.5658493,1027
13.9242331705,20.5829315201,0.00203450520833,2.78157552083,4.58577473958,6.30900065104,8.13313802083,16.348063151,98.1262207031,6.30900065104,0.000814332247557,0.0891647549868,-0.019771882059,2395.16625079,823.176829206,2348.15144998,5.28014156798,121,13.9242331705,8535.5549335,13.9242331705,8535.5549335,378746.725288,8.41979980469,6.27036393964,194.847144005,5.263301152013426,2.4108054817530515,MaxxTurn45/1539768171.92729,397
10.2426655144,18.5440546128,0.00203450520833,0.0101725260417,2.52115885417,3.87369791667,6.14420572917,11.0237630208,99.9084472656,3.87369791667,0.000927643784787,0.0881545296161,0.00484358406826,1728.53816217,397.047392709,1662.07532963,5.73108767733,224,10.2426655144,5510.55404673,10.2426655144,5510.55404673,241556.169374,9.59879557292,5.52127168981,153.263765826,8.34632249998182,2.8867469062304822,MaxxTurn45/1539843317.8462138,566
13.5987343071,20.1870661835,0.0284830729167,2.85237630208,4.77701822917,6.27034505208,7.94270833333,17.0043945312,99.8575846354,6.27034505208,0.00113378684807,0.099897622217,-0.0196070940343,1510.30774939,531.098430911,1413.94109958,5.18512616701,243,13.5987343071,5983.44309512,13.5987343071,5983.44309512,260859.940549,8.12174479167,6.02380137542,190.762526786,5.455729900800108,2.4540749838360343,MaxxTurn45/1539851074.855967,648
14.0731517859,19.9490120222,0.006103515625,2.90608723958,4.88647460938,6.48396809896,7.88655598958,18.2731119792,99.3937174479,6.48396809896,0.00115473441109,0.092647056019,-0.0136489939293,1184.7280555,415.852953326,1173.59284871,5.24545340572,222,14.0731517859,6079.60157152,14.0731517859,6079.60157152,257677.260161,8.45743815104,5.94349968804,220.887414635,4.1148557307848135,2.1917243785880025,MaxxTurn45/1539938110.608032,892
13.8333729631,20.4782745722,0.00203450520833,2.82348632813,4.54874674479,6.47176106771,8.20678710938,16.2438964844,98.8403320312,6.47176106771,0.000814332247557,0.0921375475413,-0.0181610856327,2599.35175374,875.405379391,2442.31756544,5.33745244475,12,13.8333729631,8479.85762639,13.8333729631,8479.85762639,374563.909583,8.57442220052,6.29706419984,171.479544334,5.486021568236012,2.4457102679566676,MaxxTurn45/1539781379.8105493,466
14.1489501767,20.3131694962,0.00203450520833,2.71484375,4.94344075521,6.55721028646,8.21411132812,17.538655599,97.8556315104,6.55721028646,0.00114416475973,0.103791484514,-0.0158984336713,1631.6466533,588.656117875,1562.38901619,5.69187497217,77,14.1489501767,6168.94227704,14.1489501767,6168.94227704,267388.686484,8.8134765625,5.9811721533,161.430634068,4.892397965240977,2.316730469728434,MaxxTurn45/1539863734.1742258,717
13.6923012413,20.213008898,0.00203450520833,2.88289388021,4.78108723958,6.35172526042,8.32316080729,17.2078450521,99.7965494792,6.35172526042,0.00117370892019,0.0978624012092,-0.0177908426089,1321.51762183,443.480553463,1255.09715146,5.16099527153,234,13.6923012413,5819.22802753,13.6923012413,5819.22802753,253506.53696,8.26924641927,5.96086484299,204.019823862,6.201365036416453,2.540490719415963,MaxxTurn45/1539787985.9778118,535
13.2487026702,19.3537957054,0.00203450520833,2.74129231771,4.73836263021,6.35782877604,7.88614908854,15.9236653646,99.7253417969,6.35782877604,0.00116822429907,0.094219271481,-0.0135264696541,1206.84387353,421.445096395,1165.39053989,5.41436967411,388,13.2487026702,5657.19604017,13.2487026702,5657.19604017,235067.17371,8.30993652344,5.94718411156,202.171429658,5.588023444107561,2.4633884370767576,MaxxTurn45/1539954277.731383,1018
13.9224989843,19.838356718,0.00203450520833,3.08634440104,5.15747070312,6.57958984375,8.54899088542,16.1926269531,99.4181315104,6.57958984375,0.00127877237852,0.0938992872657,-0.00961598012985,964.57659888,344.135621731,955.850442729,5.16401163347,71,13.9224989843,5429.77460388,13.9224989843,5429.77460388,229278.422321,7.96915690104,5.8754089027,201.934832287,5.355970029648235,2.3967214448293124,MaxxTurn45/1539843661.9084291,569
13.4796274689,20.1669832527,0.0773111979167,2.64689127604,4.50236002604,6.32731119792,8.08919270833,14.9190266927,98.0428059896,6.32731119792,0.000811688311688,0.0850249621795,-0.0161650947546,2137.80779247,723.220657034,2066.4041998,5.29522337766,12,13.4796274689,8289.97089336,13.4796274689,8289.97089336,362052.356038,8.1782023112,6.36078520373,198.950228117,5.494534387578822,2.4728631068595193,MaxxTurn45/1539781148.953433,463
13.5324690077,20.124638332,0.00203450520833,2.84952799479,4.77213541667,6.36494954427,7.81819661458,14.9353027344,99.9104817708,6.36494954427,0.00115740740741,0.096107911245,-0.0115290141068,1301.03896915,440.457768374,1209.43319081,5.15647072863,9,13.5324690077,5832.49414232,13.5324690077,5832.49414232,253666.634241,7.99001057943,5.94852226778,198.882069857,5.5854539885019605,2.4729483000358043,MaxxTurn45/1539941069.607354,925
13.552991317,20.031908293,0.00203450520833,2.83447265625,4.48608398438,6.15030924479,8.27351888021,15.7063802083,97.8861490885,6.15030924479,0.00112359550562,0.0883987191971,-0.0142776630273,1110.1339659,374.206784166,1089.91598584,5.0644716896,227,13.552991317,6017.52814475,13.552991317,6017.52814475,259906.333606,8.251953125,5.9679966078,208.466167208,5.562208222162244,2.4559931005823237,MaxxTurn45/1539853715.9218073,669
14.0006715734,21.0128859465,0.00406901041667,2.87475585938,4.88077799479,6.4219156901,8.05257161458,15.8854166667,99.9348958333,6.4219156901,0.00114678899083,0.0975159648668,-0.0210158290916,1381.40361422,434.302262998,1321.90140283,5.2650597583,236,14.0006715734,6090.29213442,14.0006715734,6090.29213442,277534.697238,8.31247965495,5.98459307681,203.355966047,5.433849859985619,2.4599047326377947,MaxxTurn45/1539937648.5074499,886
13.6222980327,19.8800701818,0.00203450520833,3.13313802083,4.5654296875,6.49820963542,8.20922851562,14.8071289062,99.5279947917,6.49820963542,0.00110864745011,0.0956745171478,-0.0119817680846,1420.51144546,532.500924184,1344.04583427,5.08256986121,252,13.6222980327,6130.03411473,13.6222980327,6130.03411473,261538.45436,8.29162597656,6.00906415652,188.55935788,5.864872731150882,2.4978732113694453,MaxxTurn45/1539844207.608547,575
14.0570948271,20.6568938937,0.01220703125,2.97485351563,5.09521484375,6.73014322917,8.35815429687,15.2714029948,99.1882324219,6.73014322917,0.00114416475973,0.101665889727,-0.0140460610415,1547.67298702,522.003448323,1476.81192341,5.39023877862,43,14.0570948271,6128.89334463,14.0570948271,6128.89334463,272396.404532,8.05053710938,6.00655053977,179.398161223,5.639647197563061,2.484196022271976,MaxxTurn45/1539844445.483183,578
13.5827490745,19.6714714638,0.00203450520833,2.76896158854,4.64477539062,6.35172526042,7.84098307292,17.5760904948,96.152750651,6.35172526042,0.00112107623318,0.101230954427,-0.0156583224051,1603.41990021,520.134422655,1502.71504219,5.28919065379,8,13.5827490745,6044.32333817,13.5827490745,6044.32333817,254483.239651,7.93863932292,5.9687932014,161.316311406,5.092481156259074,2.361230687432833,MaxxTurn45/1539938624.131296,898
13.7769972816,20.2579553637,0.00203450520833,3.03100585938,4.71720377604,6.591796875,8.05623372396,17.0572916667,99.3448893229,6.591796875,0.00113895216401,0.0980286142498,-0.0185930526486,1422.90310989,462.649605313,1357.93315106,5.14289709992,81,13.7769972816,6034.32480936,13.7769972816,6034.32480936,263073.205066,7.7870686849,5.97748879742,180.226895179,5.567492979154167,2.4604776464003746,MaxxTurn45/1539933500.4822576,847
13.3917892078,19.9099053646,0.00203450520833,2.87109375,4.56095377604,6.44124348958,7.91056315104,14.8221842448,95.0744628906,6.44124348958,0.000826446280992,0.0894736866858,-0.018333328298,2337.02838889,746.530109699,2222.08185891,5.13988073798,113,13.3917892078,8088.6406815,13.3917892078,8088.6406815,347928.927305,7.69856770833,6.23120805492,192.244493541,5.676073715931997,2.49732786341022,MaxxTurn45/1539768405.0772216,400
13.9944571036,19.6032112364,0.00203450520833,2.81046549479,5.18310546875,6.55822753906,8.3349609375,18.4822591146,93.5180664062,6.55822753906,0.00115740740741,0.0936055921585,-0.010769247166,1211.82746011,426.532770341,1131.34325075,5.52446688475,39,13.9944571036,6031.61101165,13.9944571036,6031.61101165,250232.185324,8.90808105469,5.92026746999,197.204158495,4.219949832803358,2.2044876685189623,MaxxTurn45/1539854247.8136997,675
13.414255778,19.679875026,0.00203450520833,2.75268554688,4.76399739583,6.58569335938,8.24137369792,15.7576497396,99.403889974,6.58569335938,0.00115740740741,0.0939467022952,-0.0190002531237,1223.8500203,440.947862191,1143.3619655,5.60138411411,236,13.414255778,5781.54424032,13.414255778,5781.54424032,244660.269817,8.87705485026,6.00303407119,202.203672743,6.277007135229528,2.553905489371406,MaxxTurn45/1539951943.5310912,991
13.8946206562,20.4735882988,0.0223795572917,2.73234049479,4.59187825521,6.34256998698,8.0322265625,15.6534830729,99.8229980469,6.34256998698,0.00114678899083,0.0941162354593,-0.0126548377593,1256.70240346,409.43040418,1218.6673102,5.34650153056,217,13.8946206562,6044.15998546,13.8946206562,6044.15998546,266512.371422,8.29315185547,5.99377320314,209.276015224,5.062467395108413,2.366702825794917,MaxxTurn45/1539872129.8354397,808
13.6639358058,19.9183289122,0.0101725260417,2.86743164063,4.56909179688,6.43412272135,8.01635742188,16.2622070313,96.4823404948,6.43412272135,0.00113636363636,0.0961600013195,-0.0125180230158,1359.64837996,438.69562809,1342.61945199,5.33443608282,45,13.6639358058,5998.46781875,13.6639358058,5998.46781875,256318.166252,8.21584065755,6.00759106987,207.765687067,5.206243543494114,2.395301114588656,MaxxTurn45/1539949270.0858183,961
13.8811210609,20.5238294117,0.0101725260417,2.9296875,4.58577473958,6.50431315104,8.37198893229,15.8813476562,98.8484700521,6.50431315104,0.00114678899083,0.093963629599,-0.0149688910864,1251.2086224,476.659147995,1220.74826914,5.31633791121,219,13.8811210609,6038.28766149,13.8811210609,6038.28766149,267244.88212,8.5947672526,6.01285064847,191.235263333,5.454440793968203,2.459985450768307,MaxxTurn45/1539787752.9819348,532
13.1793155848,19.9522362654,0.00813802083333,2.63549804688,4.49991861979,6.2978108724,7.880859375,14.3872070313,96.9807942708,6.2978108724,0.00116822429907,0.0970200400653,-0.0180765590398,1305.64969121,440.300130979,1281.20182896,5.21227342443,6,13.1793155848,5627.56775473,13.1793155848,5627.56775473,244326.355333,7.73468017578,5.99513700598,225.20701637,5.485759354420612,2.490111597119924,MaxxTurn45/1539947558.164653,943
13.9767385084,20.377599196,0.00203450520833,2.74739583333,4.90030924479,6.59383138021,8.49853515625,16.8526204427,97.5362141927,6.59383138021,0.00116279069767,0.10215408901,-0.0198902336739,1510.25404129,560.841973959,1436.9441591,5.66171135281,39,13.9767385084,5996.02082009,13.9767385084,5996.02082009,262140.93383,9.23055013021,5.94654813874,190.356216342,5.1793629745787655,2.396803905815211,MaxxTurn45/1539850152.1883683,639
13.9197780661,20.8249453804,0.0406901041667,2.70100911458,4.98942057292,6.30493164062,8.00821940104,15.7820638021,99.9979654948,6.30493164062,0.00114155251142,0.0901000060692,-0.0157832029405,1127.32804785,407.045360505,1034.61074202,5.37666514992,330,13.9197780661,6082.9430149,13.9197780661,6082.9430149,274384.415969,8.3485921224,6.03354844563,228.60932269,5.690345073514321,2.47772645313814,MaxxTurn45/1539934004.254481,853
14.1428767024,20.225111464,0.00203450520833,3.00984700521,5.12451171875,6.64265950521,8.19417317708,17.1248372396,95.8272298177,6.64265950521,0.00112612612613,0.0962380734441,-0.0158492851533,1391.43709835,545.132027126,1241.82840322,5.29974792056,247,14.1428767024,6265.29437916,14.1428767024,6265.29437916,270020.731112,7.99051920573,6.01228818929,167.036763727,4.5438464804190275,2.271947179498137,MaxxTurn45/1539861754.4920955,693
13.6402665523,20.2647209926,0.00406901041667,2.82511393229,4.37093098958,6.34765625,7.93416341146,15.3308105469,99.9715169271,6.34765625,0.000822368421053,0.0974906613333,-0.0171609611645,2920.05619139,936.585447507,2805.20692085,5.18060162411,59,13.6402665523,8279.64179725,13.6402665523,8279.64179725,362392.540508,7.8623453776,6.237990717,135.853733145,5.534318388779004,2.4512284431793376,MaxxTurn45/1539783110.3459804,484
13.7142474835,19.966220249,0.00203450520833,2.86173502604,4.96378580729,6.79728190104,8.34309895833,15.6188964844,98.1262207031,6.79728190104,0.000801282051282,0.0858309597755,-0.0169912778504,2255.57440878,781.127498539,2099.17456096,5.56066322798,560,13.7142474835,8543.9761822,13.7142474835,8543.9761822,365721.203933,7.99509684245,6.30185993031,188.424749533,5.24095597816158,2.409317668682914,MaxxTurn45/1539774203.6900575,412
13.6228942871,19.8748541751,0.006103515625,2.841796875,4.76481119792,6.41682942708,8.22306315104,16.8184407552,98.5799153646,6.41682942708,0.00113636363636,0.101581398188,-0.0183285536018,1568.61258842,580.467586168,1432.36988661,5.40230422637,238,13.6228942871,5980.45059204,13.6228942871,5980.45059204,255065.944158,8.02408854167,6.03006268487,177.053410596,5.631814898733605,2.4465939347612924,MaxxTurn45/1539870594.5451405,790
5.38402492717,14.4267368727,0.00203450520833,0.00406901041667,0.006103515625,0.00813802083333,0.0162760416667,6.31469726563,98.0224609375,0.00813802083333,0.000313873195229,0.091796118555,-0.0311457896507,19828.1130403,6058.03292134,19109.8409618,0.00904908580631,1529,5.38402492717,8571.36768406,5.38402492717,8571.36768406,377521.57797,4.05476888021,4.24500854907,67.5662104742,18.085644216374586,4.111688191552784,MaxxTurn45/1539775529.087104,421
13.580934501,19.8486101052,0.00203450520833,2.73315429688,4.49340820313,6.44327799479,7.80151367187,15.9301757813,98.6470540365,6.44327799479,0.00115740740741,0.100177498628,-0.0144318237379,1451.15198501,535.986949547,1365.86907903,5.28768247282,241,13.580934501,5853.38276993,13.580934501,5853.38276993,249478.766049,7.72857666016,5.95372907468,159.759771326,4.948695153720425,2.3472285827817045,MaxxTurn45/1539940381.9306014,919
13.8516297155,20.5793235633,0.00406901041667,2.72135416667,4.88037109375,6.59790039062,8.18074544271,16.0526529948,99.9532063802,6.59790039062,0.000821018062397,0.0803125219757,-0.012635872426,1792.26999434,599.908762176,1702.17323947,5.64662954314,331,13.8516297155,8421.79086703,13.8516297155,8421.79086703,374340.599738,8.58764648438,6.26197926394,187.142266344,5.714874355504287,2.477829985080295,MaxxTurn45/1539779296.4767165,445
14.2607500012,20.2338768994,0.006103515625,3.11279296875,5.00569661458,6.83186848958,8.49080403646,16.5759277344,94.9523925781,6.83186848958,0.000905797101449,0.101519517296,-0.0169186985408,2602.68811966,931.502538381,2497.24923743,5.40381240733,56,14.2607500012,7857.67325065,14.2607500012,7857.67325065,337844.468492,8.5199991862,6.25388995462,164.146681858,4.960351994690555,2.3532757417322765,MaxxTurn45/1539783365.0102794,487
13.8293618274,20.2895483877,0.124104817708,2.70304361979,4.40511067708,6.39444986979,7.97403971354,15.9330240885,99.9857584635,6.39444986979,0.0011655011655,0.0976965120497,-0.0184546424363,1337.15664163,451.991630375,1227.3243291,5.29371519669,237,13.8293618274,5918.96686213,13.8293618274,5918.96686213,258239.736805,8.35367838542,5.97054854554,193.847178458,5.061601325976067,2.363270741939161,MaxxTurn45/1539947793.8222756,946
13.5038931609,19.5116211181,0.00203450520833,2.69571940104,4.59065755208,6.38427734375,8.06844075521,16.2064615885,94.9829101562,6.38427734375,0.0011655011655,0.0977509003517,-0.0226503218699,1339.12672004,468.897364599,1272.62283578,5.5410568754,39,13.5038931609,5779.66627285,13.5038931609,5779.66627285,241171.38849,8.52457682292,5.95703374605,194.57850662,4.965974410974939,2.3592218829231713,MaxxTurn45/1539951671.2391338,988
13.5979315771,19.8559583894,0.006103515625,2.81982421875,4.59594726562,6.44734700521,8.12174479167,16.2556966146,99.9776204427,6.44734700521,0.00113378684807,0.0924179502596,-0.0133208140188,1228.64771255,446.116554718,1176.22804408,5.46564782701,240,13.5979315771,5983.08989394,13.5979315771,5983.08989394,255016.547508,9.11458333333,5.95587093838,234.09134872,5.752916755864904,2.478562278968812,MaxxTurn45/1539940813.8529766,922
13.8099862345,19.9633683723,0.00203450520833,2.96997070313,4.677734375,6.43208821615,8.52905273438,17.6883951823,99.9674479167,6.43208821615,0.00117924528302,0.0908289416968,-0.0165356163567,1066.8967777,391.9630803,1086.7140054,5.16551981443,218,13.8099862345,5841.62417718,13.8099862345,5841.62417718,249444.225666,8.24991861979,5.91341874165,202.184724957,5.419605487597373,2.4103351559342108,MaxxTurn45/1539849905.2950788,636
13.8485066275,20.0290783789,0.006103515625,2.95735677083,4.76277669271,6.55924479167,8.28409830729,16.669514974,98.5046386719,6.55924479167,0.00112359550562,0.0955666694879,-0.0205652489242,1373.02494399,442.886811624,1376.29044157,5.23942068185,244,13.8485066275,6148.73694259,13.8485066275,6148.73694259,263459.412869,7.87353515625,6.05328468846,191.536033907,5.38836245974082,2.4193412581707094,MaxxTurn45/1539786937.1923714,523
13.9737097573,19.9564472076,0.00203450520833,2.96142578125,4.64721679688,6.60196940104,8.22224934896,18.5721842448,99.4099934896,6.60196940104,0.00118483412322,0.094288862482,-0.0129375796222,1169.76276274,391.837480529,1122.35976709,5.27561702508,73,13.9737097573,5882.93180782,13.9737097573,5882.93180782,250069.015717,8.6430867513,5.95856034958,184.545138169,5.183651025154278,2.3683644281081473,MaxxTurn45/1539850831.8287823,645
13.6416344048,19.8471931671,0.00813802083333,2.56795247396,4.43806966146,6.4208984375,8.19417317708,15.8565266927,97.5728352865,6.4208984375,0.000810372771475,0.0969372695571,-0.0189675568021,2974.9395497,976.247295688,2867.10956881,5.54407323733,60,13.6416344048,8403.24679333,13.6416344048,8403.24679333,357469.337951,7.99153645833,6.29125485369,150.375289934,4.685899721982967,2.3130118519082217,MaxxTurn45/1539782347.9170697,475
13.7749863552,19.9848165686,0.00203450520833,3.05094401042,5.0,6.36189778646,7.98136393229,16.3981119792,97.2249348958,6.36189778646,0.00115473441109,0.0922535413082,-0.0184967143736,1170.99141321,376.393327175,1133.14409946,5.08558622315,392,13.7749863552,5950.79410544,13.7749863552,5950.79410544,254699.587752,7.95694986979,5.96407759977,207.414598171,5.20329718738118,2.3872135215972956,MaxxTurn45/1539862020.776538,696
13.8226139429,20.4902138478,0.00203450520833,2.88614908854,4.67407226563,6.47786458333,8.04443359375,16.7488606771,99.9735514323,6.47786458333,0.000814332247557,0.0858906709425,-0.0168228480182,2178.03497719,828.000924117,2087.5805606,5.24092886282,97,13.8226139429,8473.26234699,13.8226139429,8473.26234699,374681.052259,8.00526936849,6.2307174839,204.123639542,5.499856800590592,2.452347090413819,MaxxTurn45/1539768640.7809675,403
13.3344705936,19.5937148605,0.00203450520833,2.69449869792,4.31803385417,6.30696614583,7.69938151042,15.9411621094,99.9755859375,6.30696614583,0.00115207373272,0.0964609587701,-0.00977808604544,1327.98671695,439.945302436,1261.63367236,5.3495178925,40,13.3344705936,5773.82576704,13.3344705936,5773.82576704,243403.33367,7.82725016276,5.97542990157,203.768452869,5.638570375077558,2.453900024348333,MaxxTurn45/1539939667.1389508,910
13.8546745978,20.1906114137,0.00406901041667,2.89794921875,4.50602213542,6.18489583333,8.0859375,16.8192545573,99.2879231771,6.18489583333,0.00113895216401,0.100345369968,-0.0211170739488,1512.08126406,472.172976281,1529.51509843,4.99811172702,243,13.8546745978,6068.34747384,13.8546745978,6068.34747384,262822.3573,8.3994547526,5.99550416558,176.692676468,4.8722136057948315,2.3360407766165694,MaxxTurn45/1539785550.775644,514
14.2827797229,20.8831969075,0.00203450520833,2.79947916667,4.73510742188,6.28763834635,8.26253255208,17.1081542969,98.6694335938,6.28763834635,0.00115207373272,0.090692242352,-0.0106453361356,1123.22229394,382.562407891,1090.2549188,5.48223781766,391,14.2827797229,6184.44362002,14.2827797229,6184.44362002,277369.770093,9.15273030599,5.95264761909,228.188295666,4.7009894603199305,2.304418867000498,MaxxTurn45/1539939406.3814805,907
13.963201383,19.9325175541,0.103759765625,2.78523763021,4.91333007812,6.82576497396,8.27229817708,17.7673339844,97.2290039062,6.82576497396,0.00113378684807,0.0964853416958,-0.0143192336254,1379.09477933,507.47510587,1367.32982185,5.71902222959,78,13.963201383,6143.80860851,13.963201383,6143.80860851,260796.520511,8.36791992188,6.03951899857,187.894479019,4.627775212583549,2.286187848772164,MaxxTurn45/1539862497.5299973,702
13.599334366,19.945859167,0.00406901041667,2.78930664062,4.59350585938,6.07096354167,7.80558268229,16.5450032552,99.9776204427,6.07096354167,0.00114942528736,0.101502737713,-0.0127781228419,1525.26937739,532.844872362,1457.16449145,5.04938987992,7,13.599334366,5902.11111485,13.599334366,5902.11111485,253111.111704,7.95491536458,5.97873694501,191.702018507,5.302263689550719,2.395178630396242,MaxxTurn45/1539872383.8493233,811
13.2928539694,19.3112721813,0.0223795572917,2.72176106771,4.52962239583,6.50024414062,8.115234375,16.1376953125,96.9401041667,6.50024414062,0.000814332247557,0.0891390777597,-0.0127341418159,2393.43178483,835.420746455,2282.58558927,5.48525417959,12,13.2928539694,8148.51948327,13.2928539694,8148.51948327,337096.947514,8.11055501302,6.32401600082,129.038868234,5.595018836771663,2.452878639566145,MaxxTurn45/1539781839.2845745,469
