mean,std,min,20%,40%,50%,60%,80%,max,median,acfmean,acfstd,acfmedian,qstatmean,qstatstd,qstatmedian,mda,max_index,sma_sim,sma_adv,sma_sim_abs,sma_adv_abs,energy,iqr,entropy,autoreg_coeff,kurtosis,skewness,length,trace:id,qr
13.6800575833,22.1004672318,0.0,2.27783203125,4.22241210938,6.06994628906,7.53662109375,13.4753417969,100.0,6.06994628906,0.000377643504532,0.0762942932013,-0.0141628840505,8900.142383,2790.88935039,8410.1214074,5.46112328411,76,13.6800575833,18098.7161827,13.6800575833,18098.7161827,893972.375952,7.90557861328,6.78225062962,232.829246948,5.8246923199893175,2.581673862037716,1324,MaxxTurn45/1539946744.5776465,934
14.6343139743,23.4373604401,0.0,2.5146484375,4.3994140625,6.24389648438,7.77221679687,14.8254394531,100.0,6.24389648438,0.000386697602475,0.0789334451,-0.0175911849071,9144.87142549,3010.04020287,8806.63349523,5.24846976766,617,14.6343139743,18907.5336548,14.6343139743,18907.5336548,986621.291935,7.94677734375,6.75537116149,260.599891874,5.150377511822731,2.4673234542215545,1293,MaxxTurn45/1539937875.6607707,889
14.2197384086,23.000863361,0.0,2.36206054688,4.4140625,6.23168945312,7.64892578125,13.8977050781,100.0,6.23168945312,0.000379075056861,0.0742138420732,-0.0185598800213,8282.13061427,2704.49361157,7947.74664274,5.41135331217,1016,14.2197384086,18741.6152225,14.2197384086,18741.6152225,963977.411613,7.92236328125,6.70919093142,233.647944307,5.401203100402103,2.5192034204725404,1319,MaxxTurn45/1539870048.0117655,784
13.9082311567,22.6364491669,0.0,2.548828125,4.30908203125,6.13403320312,7.76000976562,12.9150390625,100.0,6.13403320312,0.000387897595035,0.0751665131462,-0.0138758645229,8117.71524121,2563.3643313,7815.3326491,5.1670279954,746,13.9082311567,17913.8017298,13.9082311567,17913.8017298,909325.308427,7.45849609375,6.70238309918,229.301926185,6.08199545054455,2.6300964655771906,1289,MaxxTurn45/1539937152.6355686,880
13.6591067259,22.0242264314,0.0,2.587890625,4.40673828125,6.21948242188,7.82836914062,13.5278320313,100.0,6.21948242188,0.000383141762452,0.0753587458569,-0.0126904264802,8385.87615316,2945.4148564,7665.57524428,5.18512616701,656,13.6591067259,17811.4751706,13.6591067259,17811.4751706,876002.192572,7.63549804688,6.67483149339,225.396558175,6.441332633271667,2.672255645499829,1305,MaxxTurn45/1539851420.6075547,651
13.5049875381,21.8613545315,0.0,2.34008789062,4.31518554688,6.10961914062,7.7099609375,12.841796875,100.0,6.10961914062,0.0002691065662,0.0761580421753,-0.0159967870418,18194.3104531,5730.97695362,17048.7950667,5.3118133683,361,13.5049875381,25078.7618582,13.5049875381,25078.7618582,1226366.00342,7.53936767578,7.02166624956,181.226912044,6.42240212500319,2.6684115095324765,1858,MaxxTurn45/1539780906.367151,460
13.6775439299,22.5344200178,0.0,2.48413085938,4.19067382813,6.21337890625,7.73803710938,12.6843261719,100.0,6.21337890625,0.000395569620253,0.0825411591648,-0.0191709846989,9644.2752118,2787.13057246,9376.02654994,5.21679796734,253,13.6775439299,17274.7379834,13.6775439299,17274.7379834,877814.570889,7.47985839844,6.69741946821,206.890219782,6.409240110785101,2.6951652824330363,1264,MaxxTurn45/1539948024.6751764,949
13.5889030365,22.5321271677,0.030517578125,2.392578125,4.16259765625,5.80749511719,7.5927734375,12.4914550781,100.0,5.80749511719,0.000376506024096,0.0737515565727,-0.0144402117212,8283.58328776,2705.22446116,7722.1896191,5.06296350863,499,13.5889030365,18032.4743294,13.5889030365,18032.4743294,918939.796947,7.41882324219,6.76099859908,222.830091014,6.26495614909177,2.669717085178264,1328,MaxxTurn45/1539873566.4213674,826
13.7797932048,22.1854463502,0.0,2.5146484375,4.52392578125,6.19201660156,7.93090820312,13.0432128906,100.0,6.19201660156,0.000392464678179,0.0760974617561,-0.00992591585435,8144.3450913,2901.86582179,7581.86025202,5.34800971153,37,13.7797932048,17541.6767498,13.7797932048,17541.6767498,868473.560661,7.66296386719,6.74535220739,213.303453696,6.143359654356264,2.6316389165633276,1274,MaxxTurn45/1539787210.2165296,526
13.6100900486,22.0460893434,0.0,2.3046875,4.50805664062,6.15844726562,7.64526367187,13.046875,100.0,6.15844726562,0.000374531835206,0.0780503829956,-0.0143751005091,9543.73377332,2996.33590915,9128.55506862,5.34800971153,660,13.6100900486,18155.8601248,13.6100900486,18155.8601248,895652.219579,7.79724121094,6.78709488009,201.949866666,6.294423283220297,2.658197573842136,1335,MaxxTurn45/1539860863.408783,690
14.1753830116,22.9300902615,0.0,2.34741210938,4.3896484375,6.26525878906,7.90405273437,13.5595703125,100.0,6.26525878906,0.000374812593703,0.0803034747939,-0.0159794256061,10164.8055162,2954.24455971,9904.37974185,5.4475496554,676,14.1753830116,18895.7855545,14.1753830116,18895.7855545,968932.728544,7.86895751953,6.78862009909,219.655705571,5.769327812067305,2.5770373987905235,1334,MaxxTurn45/1539849142.707625,627
13.5529206678,22.2393120469,0.0,2.412109375,4.38232421875,6.1279296875,7.72216796875,12.3376464844,100.0,6.1279296875,0.000389711613406,0.0773468897647,-0.0158245328398,8585.08852683,2603.66407643,8077.31964393,5.1670279954,42,13.5529206678,17374.8442961,13.5529206678,17374.8442961,869724.10243,7.28759765625,6.69427284998,235.137255818,6.290218059114665,2.670835376340764,1283,MaxxTurn45/1539784112.0106728,496
13.5916848443,21.6796063411,0.0,2.38647460938,4.35180664062,6.29272460938,7.97729492188,14.2272949219,100.0,6.29272460938,0.000384319754035,0.0758901165525,-0.0148305956687,8466.95765701,3097.60021907,7721.36259319,5.42945148379,385,13.5916848443,17669.1902976,13.5916848443,17669.1902976,851345.730312,7.76977539062,6.67954983745,227.696710051,6.740692152919705,2.706935886329159,1301,MaxxTurn45/1539784851.4207761,505
14.1921838361,22.7108290267,0.0,2.52075195312,4.48608398438,6.4697265625,8.154296875,13.8610839844,100.0,6.4697265625,0.00037147102526,0.0738269812984,-0.0136859612421,8547.89235888,2957.58624027,7891.73700645,5.4520741983,33,14.1921838361,19088.4872595,14.1921838361,19088.4872595,964835.199006,7.94372558594,6.81543598261,230.764428021,5.837660697189834,2.5854251224578992,1346,MaxxTurn45/1539848764.2274735,624
13.5810132297,22.2863293861,0.0,2.27661132812,4.28833007812,5.99365234375,7.50122070312,12.9663085938,100.0,5.99365234375,0.000269541778976,0.071509301776,-0.0134799346809,15766.6786565,5012.26179544,14867.7532548,5.24846976766,363,13.5810132297,25179.1985278,13.5810132297,25179.1985278,1262989.07753,7.52258300781,6.9900671928,204.369493907,6.184185415899195,2.645795098826662,1855,MaxxTurn45/1539769191.682508,406
14.2450618744,22.6166710616,0.0,2.44384765625,4.43481445312,6.41784667969,7.94799804687,14.3725585938,100.0,6.41784667969,0.000390625,0.0738864856856,-0.0163295663196,7682.60220569,2585.13859509,7175.57249853,5.53351597056,171,14.2450618744,18219.4341373,14.2450618744,18219.4341373,913966.051266,7.74993896484,6.73018423143,225.40483274,5.495402856652895,2.519840739806708,1280,MaxxTurn45/1539950524.2165277,976
13.8412800241,22.3781457038,0.0,2.33154296875,4.27856445312,6.1279296875,7.87963867188,13.1042480469,100.0,6.1279296875,0.000379939209726,0.0778467887586,-0.0150010076238,9200.45139392,3269.26362494,8545.4249383,5.39777968346,144,13.8412800241,18201.2832317,13.8412800241,18201.2832317,910648.186803,7.79113769531,6.7208951836,222.576715865,5.872411070933277,2.588538381798934,1316,MaxxTurn45/1539950288.373055,973
13.8097064095,22.3078072525,0.0,2.49877929688,4.44213867188,6.10046386719,7.60620117188,13.1384277344,100.0,6.10046386719,0.000388198757764,0.0739299278931,-0.0139025682869,7797.56499787,2788.58117886,7445.39064285,5.19869979572,803,13.8097064095,17773.0921491,13.8097064095,17773.0921491,886092.33886,7.58972167969,6.73047292356,258.795177695,6.092536071157509,2.619252082092072,1288,MaxxTurn45/1539853960.610241,672
13.5196388696,22.0097362352,0.0,2.10571289063,4.1162109375,5.96313476562,7.72705078125,12.9211425781,99.9938964844,5.96313476562,0.000389408099689,0.0799690723935,-0.00972545543331,9281.14292832,3344.63440703,8493.02990184,5.43397602669,9,13.5196388696,17345.6966697,13.5196388696,17345.6966697,856212.087125,7.91473388672,6.70341613875,197.972502965,6.132724857613205,2.6239017684038113,1284,MaxxTurn45/1539947011.7082918,937
15.308421814,23.3828017483,0.0,0.86181640625,5.99975585938,7.71484375,8.99291992187,17.8112792969,100.0,7.71484375,0.000433651344319,0.0850472649114,-0.0154792711195,8484.95368337,3197.87014478,7633.16586834,8.30706077019,60,15.308421814,17635.3019297,15.308421814,17635.3019297,900065.22961,11.1572265625,6.54150191069,214.232285825,4.963517664822439,2.3912652628421815,1153,MaxxTurn45/1539778830.473645,439
14.2187620312,22.8632804564,0.006103515625,2.3779296875,4.2626953125,6.0546875,7.79174804688,14.16015625,100.0,6.0546875,0.000379075056861,0.0769472786737,-0.0153462627653,9002.61754437,2873.83441857,8405.10800049,5.41135331217,262,14.2187620312,18740.3283571,14.2187620312,18740.3283571,955624.046363,7.98034667969,6.79058767357,221.437120903,5.521064173916885,2.528927457209083,1319,MaxxTurn45/1539870331.951634,787
14.3023772063,22.9823263044,0.0,2.52685546875,4.47998046875,6.13708496094,7.5390625,13.4216308594,100.0,6.13708496094,0.00037037037037,0.0801248873932,-0.0137593664896,10373.7141857,3436.87421923,9703.50933199,5.17155253831,267,14.3023772063,19293.9068513,14.3023772063,19293.9068513,988677.989431,7.6416015625,6.71241232859,229.148837622,5.5231222373612265,2.5243421073979824,1350,MaxxTurn45/1539865495.732754,739
13.6842831433,22.2556366288,0.0,2.40234375,4.50927734375,6.42700195312,7.7587890625,12.8955078125,100.0,6.42700195312,0.000383141762452,0.0750918020465,-0.0152573394698,8317.32217708,2906.19803355,7717.55412391,5.36610788314,752,13.6842831433,17844.3052188,13.6842831433,17844.3052188,890262.408443,7.47680664062,6.68077186345,258.695117385,6.524180681746591,2.696900270024626,1305,MaxxTurn45/1539947296.644961,940
14.6141693421,23.3515169539,0.0,2.5390625,4.65942382812,6.53076171875,8.0322265625,14.6240234375,100.0,6.53076171875,0.000385505011565,0.0787739539318,-0.0151113234577,9163.08361708,2957.49007877,8940.30366472,5.52899142765,40,14.6141693421,18939.9634674,14.6141693421,18939.9634674,983705.581278,7.6416015625,6.67510074699,232.088783797,5.441881765202515,2.5198570318757234,1297,MaxxTurn45/1539788524.298326,541
13.593993572,21.8820668717,0.0,2.38403320313,4.3896484375,6.26220703125,7.685546875,12.6135253906,100.0,6.26220703125,0.000388198757764,0.0853535521585,-0.0166956676344,10823.2069648,3690.07509694,10530.889998,5.42492694088,37,13.593993572,17495.4697271,13.593993572,17495.4697271,854265.682362,7.57751464844,6.71275717792,204.938931348,5.983895395163563,2.6096398681016573,1288,MaxxTurn45/1539869396.9930165,778
13.5065571841,21.8792827032,0.0,2.40844726562,4.26635742188,5.93872070312,7.73315429687,13.4448242188,100.0,5.93872070312,0.000379075056861,0.0780799860904,-0.0131672217517,9308.81588105,3423.0145342,8901.07291799,5.11273348056,41,13.5065571841,17801.6423686,13.5065571841,17801.6423686,871551.897004,7.54089355469,6.65754870624,205.714078414,6.526267639389946,2.685137798720023,1319,MaxxTurn45/1539850602.9188108,642
14.3010200552,22.6627521149,0.0,2.81982421875,4.7705078125,6.6162109375,8.19213867188,14.4445800781,100.0,6.6162109375,0.000376789751319,0.0848227396959,-0.015212815633,11368.6158676,3932.88674781,11000.7556349,5.38420605475,92,14.3010200552,18963.1525932,14.3010200552,18963.1525932,952430.986837,7.90405273438,6.68899927189,183.048522339,6.058880111196393,2.6159991037418773,1327,MaxxTurn45/1539932283.1509993,838
13.9342981741,22.9594868755,0.0,2.20458984375,4.19799804688,6.02416992188,7.65014648437,12.6599121094,100.0,6.02416992188,0.000382262996942,0.0822384576344,-0.0195256175727,10286.6609054,3446.59241445,9831.56098549,5.56066322798,602,13.9342981741,18212.1277135,13.9342981741,18212.1277135,942936.797738,7.82623291016,6.75064533856,206.413750377,5.82328960722476,2.590204961706735,1308,MaxxTurn45/1539863231.172295,711
13.7150388775,22.3983015898,0.0,2.34252929688,4.30419921875,5.88989257812,7.57080078125,13.3264160156,100.0,5.88989257812,0.000378787878788,0.0730626862049,-0.0116621626949,7999.6066346,2633.71774081,7727.84151121,5.33443608282,1139,13.7150388775,18090.1362795,13.7150388775,18090.1362795,910016.107373,7.83233642578,6.76209511611,228.708341419,6.085024622985971,2.631695073604751,1320,MaxxTurn45/1539853463.1590164,666
13.6635944761,22.1061282992,0.0,2.40478515625,4.4921875,6.21337890625,7.87963867188,13.1469726562,100.0,6.21337890625,0.000269396551724,0.0782491841032,-0.0170381374623,19267.2536421,5969.70844466,18105.4313636,5.32991153992,365,13.6635944761,25345.9677532,13.6635944761,25345.9677532,1253006.80384,7.58209228516,6.95657113693,191.559718784,6.448755833383512,2.6774718069842436,1856,MaxxTurn45/1539774881.2323961,415
13.8249058501,22.6139567967,0.0,2.5341796875,4.50439453125,6.3232421875,7.87719726562,12.9125976563,100.0,6.3232421875,0.000381970970206,0.0715170811198,-0.0091836986834,7472.27812572,2598.94938257,6883.21150547,5.23037159605,251,13.8249058501,18082.976852,13.8249058501,18082.976852,919086.06343,7.48291015625,6.70790852366,231.698720012,6.247838342879049,2.6654283852029246,1309,MaxxTurn45/1539933245.806018,844
14.3434261232,22.4755175366,0.0,2.6416015625,4.765625,6.57958984375,8.24951171875,14.1552734375,100.0,6.57958984375,0.000420875420875,0.0739611403572,-0.0124923766172,6549.16541637,1975.40385736,6601.25526716,5.47469691282,234,14.3434261232,17025.6468083,14.3434261232,17025.6468083,844023.571759,7.64465332031,6.6225455462,242.295119516,5.66338084753138,2.538166361858656,1188,MaxxTurn45/1539843926.4190855,572
13.1950594069,21.3380030921,0.0,2.34008789063,4.150390625,5.9814453125,7.84057617187,12.9077148438,100.0,5.9814453125,0.000381970970206,0.0762894042514,-0.0117307538614,8683.70602942,2772.00487041,7974.25147334,5.29371519669,645,13.1950594069,17259.1377043,13.1950594069,17259.1377043,823455.428667,7.68432617188,6.81814894188,227.863891882,6.878686977470638,2.734926095042109,1309,MaxxTurn45/1539788961.5123823,547
14.2502641461,22.4523536789,0.0,2.45849609375,4.296875,6.2744140625,7.7880859375,15.9313964844,100.0,6.2744140625,0.000379362670713,0.0785140412303,-0.0169103906281,9412.06320746,2706.03798912,9091.69477661,5.37968151185,742,14.2502641461,18767.5978804,14.2502641461,18767.5978804,931556.777805,7.71789550781,6.75012938039,206.039106199,5.444206204947539,2.50060823486099,1318,MaxxTurn45/1539873107.7412717,820
13.391753166,21.5413612934,0.0,2.37426757812,4.32495117188,6.14929199219,7.61962890625,13.1567382813,100.0,6.14929199219,0.000268817204301,0.0696373959247,-0.00802680148121,14941.1925789,4489.75158545,14522.0614567,5.27561702508,1028,13.391753166,24895.2691355,13.391753166,24895.2691355,1196202.86632,7.53173828125,6.98661408013,208.188189979,6.539319077518975,2.6827907213310147,1860,MaxxTurn45/1539776293.4380772,424
13.8019208766,21.8277339315,0.0,2.42919921875,4.48608398438,6.28967285156,7.8076171875,14.2102050781,100.0,6.28967285156,0.000373134328358,0.0751421081868,-0.0104096573642,8818.52522441,2966.66749698,8618.92462496,5.42492694088,45,13.8019208766,18480.7720537,13.8019208766,18480.7720537,893227.154575,7.89947509766,6.80942003982,220.507502673,6.092931984011058,2.600536446576566,1340,MaxxTurn45/1539936410.9095924,871
14.052658781,22.7291964745,0.0,2.5830078125,4.49829101562,6.43005371094,7.9052734375,13.3129882813,100.0,6.43005371094,0.000382262996942,0.0773084721196,-0.0106030671144,8937.86794527,2591.55961395,8929.50276795,5.47922145572,24,14.052658781,18366.8250268,14.052658781,18366.8250268,933517.800905,7.89031982422,6.66532182515,233.859538581,6.1968175254362485,2.6496898394601973,1308,MaxxTurn45/1539869168.3061485,775
14.7160547896,23.3945695045,0.0,2.39624023438,4.61303710938,6.4453125,8.00537109375,14.7314453125,100.0,6.4453125,0.000373412994772,0.0827715368165,-0.0140103793,10969.3198878,3440.38970736,10690.3488333,5.71902222959,155,14.7160547896,19690.0813085,14.7160547896,19690.0813085,1022272.14813,8.31604003906,6.72412196091,241.35098252,5.138307202889816,2.4586350276114466,1339,MaxxTurn45/1539855558.0707247,681
13.4448895782,21.5608608443,0.0,2.38037109375,4.44580078125,6.21948242188,7.82348632812,13.1103515625,100.0,6.21948242188,0.00027041644132,0.072335830669,-0.0112010234423,16066.0708815,5780.59667828,15310.661244,5.35705879733,365,13.4448895782,24846.1559405,13.4448895782,24846.1559405,1193315.67932,7.81860351562,6.95097086085,189.770897134,6.41498065418441,2.664195444415282,1849,MaxxTurn45/1539776535.7446442,427
13.7319880761,22.518679827,0.0,2.314453125,4.2626953125,6.10046386719,7.73193359375,13.0895996094,100.0,6.10046386719,0.000383435582822,0.0827833080789,-0.0137409623868,10373.1583256,3280.0438249,10075.6520465,5.29823973959,40,13.7319880761,17892.7804631,13.7319880761,17892.7804631,906631.511785,7.60955810547,6.66008266418,221.48406992,6.175717874235064,2.6444699038136066,1304,MaxxTurn45/1539866545.9857836,751
13.9052067355,22.3684270364,0.0,2.32299804688,4.29809570312,6.08520507812,7.64770507812,13.9331054688,100.0,6.08520507812,0.000380517503805,0.0807009745205,-0.0186071679242,9953.65145264,3288.19338191,9560.39517882,5.51089325604,748,13.9052067355,18257.5364437,13.9052067355,18257.5364437,911023.164876,8.10241699219,6.70837284963,183.689717133,5.893320321668126,2.585406255197173,1314,MaxxTurn45/1539868643.7235901,769
13.4424748533,22.0885333159,0.0,2.40356445313,4.326171875,6.1279296875,7.65747070312,12.7478027344,100.0,6.1279296875,0.0003808073115,0.0712361549836,-0.0154828891535,7452.68779256,2206.2155861,7166.69539543,5.25751885347,909,13.4424748533,17636.5270076,13.4424748533,17636.5270076,877388.405837,7.61108398438,6.7009014258,245.721276753,6.753104180039994,2.738159487982364,1313,MaxxTurn45/1539954034.7019353,1015
14.0136770519,22.6235281318,0.0,2.31323242188,4.296875,6.15234375,7.94311523437,13.3154296875,100.0,6.15234375,0.000424088210348,0.0804283063536,-0.0112545771289,7832.92288923,2551.06676009,7616.29543015,5.50184417024,576,14.0136770519,16508.1115671,14.0136770519,16508.1115671,834464.428984,7.86437988281,6.64003445786,231.414540556,5.8601198913790995,2.5812999204167677,1179,MaxxTurn45/1539789722.2583816,556
14.0246290716,22.4644640213,0.0,2.38403320312,4.3896484375,6.10961914062,7.92724609375,14.1149902344,99.9938964844,6.10961914062,0.000384911470362,0.0754527750252,-0.0130748502844,8327.02995818,2817.29647601,7786.22057023,5.4475496554,13,14.0246290716,18203.968535,14.0246290716,18203.968535,910539.079159,7.96203613281,6.81174707884,208.24168869,5.630085066384261,2.5470269352521417,1299,MaxxTurn45/1539952728.4103582,1000
13.7904860218,22.2870181922,0.0,2.36206054688,4.36645507813,5.93566894531,7.69653320312,12.9943847656,100.0,5.93566894531,0.000388198757764,0.0713830162696,-0.0143191286182,7182.15993204,2414.55970776,6743.75923304,5.28466611088,307,13.7904860218,17748.3555101,13.7904860218,17748.3555101,884215.914607,7.85522460938,6.69872530839,243.259343806,5.821163388926298,2.5783418251544927,1288,MaxxTurn45/1539784344.802912,499
13.7345178204,21.8028493054,0.0,2.47192382812,4.40063476562,6.22253417969,7.75146484375,13.4643554688,100.0,6.22253417969,0.000382848392037,0.0823266073237,-0.0161450949083,10278.0619511,3098.92408874,9810.72679799,5.27561702508,814,13.7345178204,17923.5457556,13.7345178204,17923.5457556,866710.22594,7.81555175781,6.67928573842,186.930325123,6.030318957587973,2.593226093064329,1306,MaxxTurn45/1539853229.2547057,663
13.5482090275,21.8963674785,0.0,2.32055664062,4.26025390625,6.26220703125,7.77709960938,12.7941894531,100.0,6.26220703125,0.000381097560976,0.0736844144343,-0.0151690510382,8052.48761953,2619.99427383,7435.33255521,5.41587785508,142,13.5482090275,17761.7020351,13.5482090275,17761.7020351,869382.947199,7.7880859375,6.71072118824,216.615814798,6.305856491640293,2.65299262695003,1312,MaxxTurn45/1539865728.2194202,742
14.0678351475,22.5288249976,0.0,2.45483398438,4.35180664062,6.2744140625,7.96630859375,13.9916992188,100.0,6.2744140625,0.000273672687466,0.073315854493,-0.0186454660524,16141.8108807,5187.57406121,15531.9875383,5.42040239798,54,14.0678351475,25687.8669793,14.0678351475,25687.8669793,1288353.14918,7.99560546875,6.91491923525,217.129567394,5.897404933635839,2.586264062374084,1827,MaxxTurn45/1539782568.4848485,478
14.545153333,23.6382786269,0.0,2.30712890625,4.3408203125,6.40258789062,7.89672851562,14.033203125,100.0,6.40258789062,0.000381970970206,0.0797039019006,-0.0134446170608,9598.46572553,3367.95642726,8952.17573515,5.65567862894,563,14.545153333,19025.0605596,14.545153333,19025.0605596,1007802.8116,7.91015625,6.79533576831,270.592599779,5.20973440636431,2.489001435657453,1309,MaxxTurn45/1539951397.8529685,985
14.0905526062,22.3300113173,0.0,2.4658203125,4.30053710938,6.51245117188,8.05786132812,14.9389648438,100.0,6.51245117188,0.0003861003861,0.0812011125284,-0.0193009004443,9785.55098758,3094.52216827,9293.14837593,5.60138411411,654,14.0905526062,18233.1750724,14.0905526062,18233.1750724,902340.506837,8.03527832031,6.73918339708,211.540842333,5.678517872132874,2.5423943920993235,1295,MaxxTurn45/1539783889.6511242,493
13.7905693922,21.5276480359,0.0,2.490234375,4.72045898438,6.69250488281,8.25927734375,14.3798828125,99.9938964844,6.69250488281,0.000379362670713,0.0819701971752,-0.0158542063713,10377.7686797,3520.83314996,9779.73370353,5.69639951507,80,13.7905693922,18162.1798896,13.7905693922,18162.1798896,861006.974541,8.13140869141,6.68399434154,199.556220864,6.382626930885271,2.646743516614091,1318,MaxxTurn45/1539846534.119446,609
13.5780305419,21.9491156932,0.0,2.42309570313,4.45922851563,6.1767578125,7.59887695312,13.4973144531,100.0,6.1767578125,0.0003808073115,0.074803830165,-0.0128210321953,8352.969565,2669.85269194,8069.41894132,5.3118133683,37,13.5780305419,17814.376071,13.5780305419,17814.376071,874142.453074,7.8125,6.71538760198,217.025794048,6.528367733615134,2.686461638696994,1313,MaxxTurn45/1539938886.8533099,901
14.0014122684,22.9219136603,0.0,2.1337890625,4.3212890625,6.13403320312,7.56958007812,13.0969238281,100.0,6.13403320312,0.000391542678152,0.0792125968434,-0.0165287037363,8976.53527605,2908.78003668,8298.05941227,5.40230422637,889,14.0014122684,17865.8020545,14.0014122684,17865.8020545,920770.924203,7.55004882812,6.70299616358,224.222460268,5.385319949413921,2.5253050096810306,1277,MaxxTurn45/1539873336.5023072,823
13.0694215117,20.7299590547,0.0,2.47802734375,4.76684570312,6.47583007812,8.03833007812,12.4548339844,100.0,6.47583007812,0.00016518004625,0.0508760512527,-0.00670201355575,20710.3186387,7103.05496005,18793.5719171,5.34800971153,1407,13.0694215117,39548.0694945,13.0694215117,39548.0694945,1817407.81847,7.373046875,7.26700699124,197.575287766,7.4467351869780884,2.8193068111674076,3027,MaxxTurn45/1539777913.114158,436
13.2822821775,21.8870145999,0.0,2.30712890625,4.12963867188,5.82275390625,7.4365234375,12.2497558594,100.0,5.82275390625,0.0003861003861,0.0782787775588,-0.0159581605606,9002.15533114,2911.46709877,8585.5078396,5.09463530895,78,13.2822821775,17187.2731377,13.2822821775,17187.2731377,848342.212774,7.32727050781,6.70134436557,217.274156625,6.611591420429795,2.7064055869080916,1295,MaxxTurn45/1539867478.8608363,763
14.1967819329,23.1088665231,0.0,2.470703125,4.33471679688,6.14318847656,7.73803710937,13.53515625,100.0,6.14318847656,0.000375939849624,0.0791653241479,-0.0155003001872,9778.23211087,3312.41148626,9973.15391829,5.25751885347,154,14.1967819329,18867.5231888,14.1967819329,18867.5231888,977771.858163,7.66296386719,6.74681276131,236.817281322,5.7576568866433675,2.576967436452948,1330,MaxxTurn45/1539862764.7881565,705
13.9132373395,22.7809832234,0.0,2.37426757812,4.43115234375,6.11572265625,7.8125,12.7075195312,100.0,6.11572265625,0.000396510705789,0.0708572290974,-0.0122517169956,6738.85187985,2178.59181339,6886.13033378,5.28466611088,794,13.9132373395,17530.6790478,13.9132373395,17530.6790478,898008.304238,7.86743164062,6.64143941734,239.656553834,6.0066594159515425,2.630891594254027,1261,MaxxTurn45/1539954755.0278454,1024
13.3830792021,22.0224803507,0.0,2.11791992188,4.25415039062,6.01806640625,7.40356445312,13.18359375,100.0,6.01806640625,0.000375657400451,0.0739094571783,-0.0116393751539,8365.41994536,2595.42433252,7904.5973654,5.40230422637,38,13.3830792021,17799.4953388,13.3830792021,17799.4953388,883427.384943,7.78198242188,6.70470066346,213.42884056,6.498899465779488,2.6903843282329185,1331,MaxxTurn45/1539867009.0027378,757
13.8945987951,22.4769716174,0.0,2.32299804688,4.3603515625,6.06079101562,7.80395507812,13.3325195313,100.0,6.06079101562,0.000270709258257,0.0720408973396,-0.0132792828852,15883.8620341,5061.91544648,15117.9137362,5.32991153992,208,13.8945987951,25649.4293758,13.8945987951,25649.4293758,1289207.10158,7.71484375,6.93163536037,194.750502531,5.910547138968191,2.5912975829562424,1847,MaxxTurn45/1539767578.14983,391
13.0849981451,21.7301682407,0.0,2.2412109375,4.17724609375,5.88989257812,7.37670898438,11.7907714844,100.0,5.88989257812,0.000375375375375,0.0765907380611,-0.0102717894758,9096.55544894,3128.4030948,8600.12656898,5.20774888153,674,13.0849981451,17416.1325312,13.0849981451,17416.1325312,856559.760906,7.35015869141,6.75418805835,226.273559204,6.771774219670501,2.7375905820732247,1332,MaxxTurn45/1539863963.378872,720
13.5683869435,22.2051975491,0.0,2.21557617188,4.30541992188,6.07604980469,7.62084960937,12.607421875,100.0,6.07604980469,0.000271444082519,0.077686611453,-0.0140656912378,18665.8663636,5718.93401858,18067.9666864,5.32538699701,369,13.5683869435,24979.4003631,13.5683869435,24979.4003631,1246857.61034,7.4951171875,6.93209095434,187.858875346,6.244062193490677,2.6498588475778275,1842,MaxxTurn45/1539782803.8778186,481
13.4033437156,21.8447016935,0.0,2.51831054688,4.50317382813,5.99670410156,7.59155273438,12.8747558594,100.0,5.99670410156,0.000383435582822,0.0733314427448,-0.0114197646676,7858.28908181,2181.58373479,7851.05642082,5.04486533702,38,13.4033437156,17464.5568614,13.4033437156,17464.5568614,856042.970754,7.60192871094,6.70917075622,234.947151646,6.637680789725733,2.718729040414954,1304,MaxxTurn45/1539938375.6591463,895
13.9656444469,22.6949417188,0.0,2.37426757812,4.41040039062,6.15844726562,7.72827148437,13.5510253906,100.0,6.15844726562,0.000392772977219,0.085110345852,-0.0150247215778,10490.6748688,3416.29373887,9731.68967092,5.39325514056,142,13.9656444469,17764.2997364,13.9656444469,17764.2997364,903441.736065,7.86743164062,6.80119603455,194.601481814,6.062404892806782,2.624187098693915,1273,MaxxTurn45/1539953278.8101358,1006
13.8420802791,22.2637643455,0.0,2.51220703125,4.3798828125,6.09130859375,7.81127929688,13.8549804687,100.0,6.09130859375,0.000381097560976,0.0781153853171,-0.0181243885488,9212.9483226,3461.11213677,8778.42233806,5.27561702508,832,13.8420802791,18146.9672459,13.8420802791,18146.9672459,901213.571541,7.82165527344,6.73476915459,235.986072354,6.16540428160868,2.6334890745221355,1312,MaxxTurn45/1539948292.2670896,952
13.8097244013,22.3474630848,0.0,2.36206054688,4.306640625,6.03332519531,7.66235351562,12.8430175781,100.0,6.03332519531,0.000273224043716,0.075063707755,-0.0110922362311,17067.7781456,5215.5126321,16411.0779088,5.36158334024,109,13.8097244013,25257.9859299,13.8097244013,25257.9859299,1262415.78858,7.69653320312,6.9218488323,191.780863091,5.837187417753432,2.5803536881532945,1830,MaxxTurn45/1539782062.694547,472
